success,cet_oapr,english,reading,science,quantitative,abstract,shs_gpa,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,ptotal,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,stotal,bscs,bsit,female,male,abm,gas,humss,stem,he,ict,arts,sports,class_rank_5,class_rank_10,class_rank_20,class_rank_none,highest_honor,high_honor,with_honor,awards_none,class_president,class_vice_president,class_secretary,class_treasurer,class_auditor,class_project_manager,class_pio,class_peace_officer,class_none,school_president,school_vice_president,school_senator,school_board,school_secretary,school_treasurer,school_auditor,school_project_manager,school_pio,school_peace_officer,school_grade_level_rep,school_volunteer,school_none,father_college,father_highschool,father_no_school,father_na,father_fulltime,father_part_time,father_self_employed,father_not_employed,father_emp_na,mother_college,mother_highschool,mother_no_school,mother_na,mother_fulltime,mother_part_time,mother_self_employed,mother_not_employed,mother_emp_na,income_100k,income_50k,income_20k,income_10k,income_below_10k,income_na,laptop_no,laptop_yes,internet_post_paid,internet_pre_paid,s25_teacher,s25_tutor,s25_friends,s25_family,s25_research,s25_leave_it
0,92.96544852,91.97951211,92.8807414,88.99999729,75.22922681,87.81871247,93.44994206,0.985331093,0.098346618,2.001871552,1.827980368,-0.02209474,-0.021727608,0.983235751,1.060530484,-0.009684433,2.027829037,-0.114549601,1.934188183,0.121624333,1.809747684,1.005648294,1.071087802,1.176149816,-0.024789942,0.071929587,0.878790309,1.102195612,0.115942066,-0.072910286,1.106205338,0.918585224,0.026814852,0.096066599,1.077538317,0.902211165,-0.060351602,1.975078728,1.003799511,0.020395338,0.935176867,0.948910001,-0.062027627,-0.051489922,1.111710185,1.108007157,0.094456673,28.93660786,1.996028365,0.947936533,0.062735986,2.129609524,1.986789839,0.901008458,1.864391178,3.047846481,1.906119506,1.893770345,2.187287644,1.917254708,0.991341954,3.027045152,1.927561653,3.054109295,2.200669958,3.090701299,1.907385816,2.123169578,2.084815057,2.882107673,3.021750875,2.035523941,48.93712787,0.035634488,1.047942458,-0.018969569,1.141052661,-0.001918228,-0.088406767,0.16161186,0.085270589,-0.130376824,1.007332792,-0.08690795,-0.086565958,1.184891448,-0.041434129,0.028355366,0.003194859,1.093692067,0.07205379,0.116631471,-0.148038613,-0.029539901,0.012256897,0.026412921,-0.217264067,-0.029190271,-0.035617196,0.013586391,-0.046590237,0.995866219,-0.102422686,0.028872935,0.07793036,-0.023284283,-0.134174574,-0.016009386,-0.050724075,0.000392847,-0.021030493,0.097368689,-0.11965823,-0.006224654,0.888606865,1.089026547,0.285474191,0.063768015,0.074751901,-0.131230323,-0.061398574,0.048133639,-0.183412357,0.945213241,-0.009065499,0.959588237,-0.112492988,-0.117701655,1.057437454,0.05278924,0.160783006,-0.062754434,0.14030375,-0.25788299,-0.017405596,0.020792124,1.041826056,-0.091573359,-0.074834931,0.032478665,1.015936516,0.01810537,0.871458877,-0.077339419,0.152932937,0.106458808,0.040830866,1.08304611,-0.00987229
1,61.23523703,72.81240361,29.96094128,51.73193366,53.95104729,53.20878748,90.5324964,-0.017611788,0.092141625,1.895516687,1.964065337,0.157542136,0.17214666,0.986126705,-0.191420045,0.905739441,0.094832722,0.068359325,2.021422096,1.028169898,0.029871602,-0.148971457,0.048322474,0.919604671,0.054210323,-1.903374979,1.889849388,0.130601548,-2.100868513,-0.056640256,0.255677582,0.108737167,0.1304497,0.766108545,-0.05145485,1.110935114,0.033718282,0.961481865,1.882176387,0.904927957,1.832099219,1.051410797,1.200753721,-0.065211626,0.091475636,1.018637096,2.065904338,21.18391198,1.981440307,0.883157864,1.232349813,0.190040094,0.937789749,2.032952543,2.042390992,3.097739831,2.933474587,1.991158386,0.954889627,1.877851643,1.968696924,1.267246153,2.089871472,0.959835527,-0.088549902,1.824289995,2.082510294,2.972809469,0.984600095,1.068194117,3.005111395,2.030567222,39.93996345,1.125842659,0.129742426,1.001819291,0.070583627,-0.020024155,1.053281673,0.001798511,-0.018509385,0.19439306,0.132948549,-0.003834158,-0.10836816,-0.20942897,-0.008079191,-0.046802773,0.941021461,0.006679618,-0.135805594,1.040334468,-0.027321117,0.056898478,-0.072261256,0.946223055,0.10215081,-0.184160599,0.0066672,-0.048581542,-0.133509597,-0.041820019,-0.034780258,0.080174432,0.0272909,-0.02646763,0.020110527,0.080991247,-0.127114229,0.005757908,0.091967452,-0.079038943,-0.139741805,-0.082459841,1.111056808,0.843666058,-0.048719872,0.001077827,0.093805337,0.978382858,-0.056975043,-0.020772598,-0.090277591,0.003659572,0.929971505,-0.009306365,-0.148183056,0.014121935,0.898680187,-0.005474206,0.065499314,0.08441685,0.072026244,-0.074623906,0.038252014,-0.133298682,-0.06177977,-0.148501773,1.001999907,0.247416618,0.98394048,0.894234318,0.02285791,-0.152969491,-0.035349868,-0.054166512,-0.170805232,0.943214709,0.055012755
1,95.74982796,93.28679602,94.81252456,93.47980133,93.38803282,83.86630262,91.94011057,0.789487791,1.120715632,-0.027112462,-0.02595556,-0.020509252,0.93254959,0.986612582,0.012233018,0.100555597,1.817876778,2.039140359,1.020437145,0.007757849,1.930570888,1.201160329,1.079695574,0.871514043,-1.007478657,-0.140152945,-0.116626453,-1.918999023,2.075780353,0.937997871,1.074143624,-0.13484822,0.013111521,-1.127145261,-0.134978234,2.033364713,2.083938083,1.976298012,1.941633771,2.035762234,1.127058463,2.154644697,0.002403758,1.051990779,1.960260723,1.965268198,-0.092323549,32.17234461,1.905909857,2.069883015,2.097244706,2.934075857,1.915982471,1.030527365,2.037766097,0.97484594,1.858130869,1.110658959,2.84940115,2.969669295,2.977033702,1.846237778,3.078460954,2.995301938,1.892183716,2.059764302,3.029975811,1.992982866,3.002890051,0.981197796,2.992478165,0.928516715,51.92375123,0.086830083,1.092765723,-0.023539891,0.939322284,0.104133556,-0.091553447,1.027101274,0.179521059,-0.083245268,-0.107007958,0.063078698,-0.125515259,0.022599423,0.091544526,0.010078551,1.079768491,-0.168235721,-0.075085012,-0.122081274,0.97404392,-0.054686075,-0.008556531,-0.197624397,0.046175278,-0.113721309,-0.243084566,0.161475915,0.006680445,0.910287328,-0.045980852,0.135682127,-0.198210464,-0.060786079,0.020677321,-0.125903629,-0.106817545,0.04013829,-0.082200729,-0.02505931,-0.038877632,-0.056008025,1.178873881,0.021604125,0.049892708,-0.002461567,0.889072392,-0.032537809,-0.123647631,-0.088437614,0.847776408,-0.00301781,-0.135452628,1.123847758,-0.161959388,0.042832208,-0.00774196,-0.109057579,1.104657097,0.049432017,-0.124611392,-0.041934916,-0.161326192,-0.138261671,0.077203243,0.062070478,1.008756645,0.106253637,1.129127436,1.00276792,0.001591651,0.008389963,0.022660359,1.04478206,-0.125739842,-0.221594468,-0.065050363
1,70.35556389,66.05047054,54.65983061,91.82922494,34.53520366,63.0474172,91.03374311,1.017048061,-0.046063157,2.079394425,0.977581557,-0.153772638,0.055205393,2.001294726,1.074790702,1.000832507,1.9046954,0.148222509,2.065827529,0.112841935,-0.107786177,0.925772006,1.94019872,1.038373311,-0.068232447,-0.943787169,1.851666633,-0.026215914,0.826541555,0.10156404,1.115148457,2.073018562,-0.110415169,1.130142563,0.932829699,1.155567238,-0.085647809,0.918386987,1.152029653,0.95599973,1.933131317,1.069906458,-0.001385853,0.981529078,0.123003979,0.986106266,1.841470189,34.08946909,2.938282391,1.060570523,0.807041136,2.005350448,0.881459562,0.935525137,3.056872362,2.951721839,2.077758517,3.185964625,2.037393642,1.995264408,3.024711611,1.956766152,0.869452031,1.911784929,2.068530082,2.039225174,1.711809607,2.950630226,2.129297787,1.987092567,1.926005895,3.109874424,50.09255313,1.050579579,0.102350321,1.014880894,0.11883254,-0.104569575,-0.075610248,0.080448719,0.064676571,-0.018996036,0.835141664,-0.179990613,0.026297564,-0.070670191,1.10934547,-0.032837785,-0.011382218,0.089489081,0.023580059,1.059315072,0.133254374,0.044646575,-0.05710122,0.011929813,-0.057632115,0.066582765,-0.097546552,0.057767242,0.068949927,0.955110961,-0.000140868,0.113377853,0.081382524,-0.250953614,0.087189658,0.039875022,0.051129822,0.093424025,-0.092000119,0.065594764,-0.046788418,-0.064549147,0.881252018,0.815545539,0.26897009,0.033544568,-0.003456446,0.024193715,-0.143813074,-0.129963889,0.866316677,0.070732384,0.104482847,1.018487154,0.010990957,0.079878237,0.052289985,-0.041399833,1.014519248,-0.125298176,0.128834833,0.062203249,-0.141213833,-0.000420056,1.122885057,-0.049323757,-0.017543922,-0.092057702,0.844767151,1.135670024,-0.048184147,-0.207635872,0.022486166,-0.124839368,0.210858039,0.762018935,-0.032976835
0,99.31172369,98.42108064,99.55257272,99.10561087,98.81359797,63.09098398,92.42159437,0.866514934,0.023764288,-1.052936231,-1.138835947,-0.962606924,0.051099353,1.965524959,0.122875473,1.154764861,2.027091295,2.006934139,1.985058129,1.868595316,0.120227664,-0.026383458,1.916647052,2.036654917,1.907847432,1.941773572,1.959191943,-1.01602662,-1.024281294,2.026351257,0.096965254,-0.060215223,1.876384181,-1.022337586,1.905871492,2.002075634,2.01019188,2.032710923,0.869434787,1.859554253,1.152043058,0.065856376,2.019887065,2.033702286,2.054136869,2.013551696,-1.05136217,38.94850866,0.891663098,1.9795958,2.102943465,0.954646224,2.92229779,1.901116272,1.934262665,2.051051521,2.011049793,1.166538105,1.938312617,3.029300254,2.863244218,0.873332873,2.018085894,1.944772204,2.007894788,1.121556024,1.752229263,1.91493997,2.199353735,2.102042961,3.053600134,3.158591726,47.94321292,-0.040994231,0.938241309,0.05309203,0.968774274,0.140120007,-0.189718501,-0.138891743,0.951324276,-0.125513301,0.158861458,-0.219753499,0.092192764,0.049832625,0.945603184,-0.077384166,-0.042440609,0.051721483,-0.055008667,0.960062111,-0.02772552,1.053346222,0.002981598,0.05515575,0.039555513,0.02351646,0.111396332,-0.085635374,0.041821352,0.054840306,1.146733063,0.182117398,0.174097438,0.093552456,-0.008459098,0.092326081,-0.130028229,0.003966593,-0.130198757,-0.010344072,0.072302953,0.070738201,0.073627681,0.016069958,0.990455949,-0.005307366,0.071402773,1.14118148,-0.105320178,0.233372553,-0.116735701,0.087435647,0.075892557,0.942576664,0.024419065,0.056133232,0.98305189,-0.123621549,0.00225375,0.00242423,-0.089360095,-0.032451989,0.995419357,0.129266187,0.124226554,0.121529542,0.128472635,-0.096329081,1.055323541,0.001497514,0.968674448,0.013259085,0.136777784,0.074920156,-0.09765377,1.151889244,-0.163159818
1,60.11231647,52.89626086,71.79380884,44.07719231,53.84226828,63.1611156,88.31966075,-0.948082543,0.106826452,1.023560297,1.17546361,-0.176505336,-0.958207791,-0.081016849,-1.037346576,-1.103844349,1.022721521,-0.074635349,0.906198979,0.031811495,-0.974799091,1.007985753,1.073626549,0.114719928,-0.909161428,0.977257031,0.762296488,0.06050954,-0.934476823,1.089051895,1.000593505,-0.138776235,-0.957280528,1.000781384,-0.07297937,1.068726497,0.030896983,-0.142042682,-0.052707002,0.868334088,1.100399353,0.920876728,-0.063473996,-0.064254762,1.029596912,1.019092546,0.17381259,8.910140933,1.017596677,1.937260445,0.966083249,-0.062744002,2.991185811,1.03037917,2.025039224,2.984646401,1.036289972,0.835073067,0.917472725,2.009403714,2.112275451,1.000846711,1.898984514,0.887370368,1.948715803,2.056029797,0.90178984,2.104721893,1.918586848,1.893253877,2.282726341,2.045837905,38.93218462,1.02331848,0.092724903,1.092382304,0.200354101,-0.155218152,0.861066807,-0.022667519,0.019102858,0.121878756,0.074651987,0.180606722,0.084393482,0.124985599,1.082617817,-0.110701862,0.017902874,0.820762089,0.048151276,0.090762614,0.147401272,0.121864578,0.032985247,-0.018014515,-0.081054238,0.061347716,-0.03125105,-0.013483167,-0.149328839,0.917995448,-0.078607209,-0.025482575,0.073542352,0.082574507,-0.011435627,-0.005370498,-0.008239073,-0.146176624,0.203938412,-0.18304941,-0.009176278,-0.019744772,1.079867199,1.101765882,0.006682103,0.049143414,0.07780763,0.879549975,-0.049083933,0.126432669,-0.093437043,0.053711051,-0.010859487,1.100158049,-0.075207265,-0.048490222,-0.186411792,0.003265278,-0.047887712,0.028643862,0.917653971,0.086674849,0.123638826,-0.032674015,0.910681041,0.088927986,-0.094003435,1.08219142,0.174996935,1.02437058,0.068378283,0.031413906,0.081602952,1.041021795,-0.001850259,-0.033777216,0.080910503
1,62.26853556,60.81778109,35.71048147,66.86473744,84.73391,33.81955215,91.56160663,-1.014025696,-0.238351804,1.129878776,0.108846582,-0.197628535,1.117169408,0.905131538,0.051690439,-0.104264954,1.133463421,-0.019621223,0.888745208,-0.007780012,0.029712521,-0.251905259,0.962141622,-0.08537011,0.022752045,-0.183347852,-0.054260502,-0.050504527,0.156009693,0.910858537,-0.037322836,0.18092671,-0.046768567,0.06059335,0.117527578,-0.073021751,0.000342402,-0.055343365,0.929783601,2.139923962,2.035697412,0.894341601,1.025774788,0.110691371,0.153699262,0.939528968,0.950182621,15.02347986,0.982261556,1.128929438,0.794431463,1.959528878,2.054277139,1.993206263,1.961047434,3.070608182,3.071507398,2.045861838,3.074400672,3.097744726,3.227192056,1.116156049,2.016990203,1.934967227,2.037598644,2.804490943,3.165222126,2.149635461,2.11900498,2.037538071,3.101521988,2.043177647,51.76631449,-0.000327994,1.056914462,1.129889984,0.199447594,-0.065589599,0.014821962,-0.007534484,0.004328615,-0.010966968,1.11784888,0.0493792,0.034516936,1.154264963,-0.156679136,0.119460857,0.191000381,-0.062039911,0.215510932,1.007152447,0.109965524,0.830650635,-0.076642799,-0.080935814,0.157801551,0.137290657,0.193113937,-0.085697256,0.015741184,-0.099794422,-0.017715854,0.20453426,-0.114284567,1.027322152,0.030003902,0.140028131,0.238988516,-0.073288032,0.119012336,0.087232354,-0.040447641,0.020198014,-0.254750614,-0.012993275,0.817895136,0.116987285,-0.040875322,1.047465377,-0.152813495,0.145992164,-0.009287232,-0.06668017,0.991226252,0.015100897,-0.006834478,0.006532207,0.169138032,-0.03421211,-0.133779923,0.994538875,-0.057309056,0.085082793,-0.089600669,0.929662541,-0.098885142,-0.158197864,-0.120038328,0.00892159,1.203861465,-0.137873413,1.284195533,0.954765898,0.081554074,0.094634169,0.025770232,-0.079139515,-0.112998346
1,84.24674058,83.36768953,77.04534645,72.54997335,63.31046845,91.70832163,94.45796933,-0.080522037,1.0039349,1.893577308,-0.060063928,0.918044615,-0.023644261,1.776264152,0.109144197,-1.003785079,2.023396299,1.063513962,1.000982274,-0.883575649,1.018611925,0.887701837,1.965525969,1.031527149,-0.125687083,-1.116874463,1.844642671,0.941297864,-0.163886978,-0.047588422,1.300480189,0.881113899,-0.164612022,0.970531578,1.165682841,1.130120978,0.029765403,1.134711834,1.043265807,0.901895361,2.015675317,2.163106628,-1.936454939,-0.082609289,0.984646155,1.049650596,2.004058262,29.03086198,1.974237633,1.114986726,0.947445441,2.016589932,0.01160335,1.849194091,1.941045016,3.044436383,3.110575309,1.979247588,2.075783664,2.079897166,1.950751167,1.878433793,1.074351322,0.990865251,0.913493048,3.109411921,1.09417572,2.109720893,1.940042882,1.967543172,2.101937223,0.967686094,41.89346647,-0.021031424,0.968255234,-0.012732898,0.986408777,-0.114213228,-0.032762017,-0.063260026,0.848317591,-0.104597259,-0.109923522,-0.034038215,-0.252685404,-0.174823476,0.068607095,0.94907524,-0.245830276,-0.154984784,-0.054552853,1.010555806,0.111328081,0.238556631,0.019156966,0.030003696,0.109587434,-0.000558729,-0.091891205,-0.023542624,0.217702534,1.072168706,-0.135038768,0.041542809,-0.125046024,-0.076692829,0.068248957,0.043515752,0.117550988,0.052295461,0.141164391,0.092656352,-0.097351819,0.104907801,1.13586214,0.014341044,1.121575034,0.07737729,-0.051151577,0.845108428,-0.032479087,0.027397612,0.115977196,0.114895406,-0.082107525,1.069765512,-0.080266966,-0.025760101,0.144871101,0.085732198,0.162222629,0.9724376,0.112345766,-0.02836483,-0.03206597,0.076756693,0.095348844,0.084924352,0.987830531,0.947122667,-0.042450946,-0.001233011,0.963563098,0.258424499,-0.071514836,0.999399045,-0.122133455,-0.067582734,0.04598405
0,72.5098584,52.98589431,92.81631182,93.40872599,10.46450815,79.62800809,91.49992974,1.069592693,-0.006965536,-0.051710089,1.0259842,0.058265497,0.107034984,1.021273025,-0.060144069,-1.001491627,-0.018375344,-0.884335643,0.973324008,-1.1049658,0.030945076,-0.16182651,0.124479994,0.01144306,-0.235188021,-1.760150512,0.100736282,-0.184483549,1.066820502,-0.120436217,0.208360134,0.017930936,-0.890324381,-0.116980866,0.865920632,0.10615211,-1.037907264,-1.079808151,-0.974389856,0.070827773,-0.037502894,-0.080353012,-1.932219009,-0.95159734,-0.9548102,-0.009764028,-0.002027866,-6.986849192,3.025962923,1.072189444,1.048921947,1.964170747,2.086717038,0.996316748,2.957420672,1.098278176,0.833951682,2.009926806,0.875908304,1.782989424,1.953661894,1.918255977,2.941936148,2.086398091,0.991146717,2.007153138,0.987450336,2.003904046,1.953181662,2.868019111,1.059091663,1.056463538,41.8452199,-0.068611661,0.959528261,0.946377504,0.032449836,-0.024820379,0.008904402,0.074414439,0.100064682,-0.021226349,0.812229502,0.008323493,-0.052727095,-0.061842827,-0.184531874,-0.076182179,0.976276983,-0.041951422,-0.060702205,0.977358983,-0.13328911,0.104944267,0.008450112,-0.038514701,0.015554019,0.002204366,0.114270204,0.100324207,0.037543041,1.044744301,-0.098517457,-0.129057868,-0.160752303,0.025064321,-0.054825639,0.044766418,-0.033225835,0.060118362,-0.139552824,-0.121502773,0.096826912,0.116865444,0.93200459,-0.017514823,0.883232759,0.056599497,-0.036368067,0.885414326,0.029335313,-0.192544035,-0.078351181,0.127572861,-0.089599456,0.862108966,-0.043913813,-0.156768788,-0.035800758,0.053253135,0.082216975,0.940914046,-0.155597388,0.040201641,-0.323716501,-0.18595957,0.045563815,0.979190368,0.032491336,-0.000943623,1.048056846,1.000524599,-0.060096568,0.148774162,0.076125096,-0.035406273,0.07708603,0.934663587,0.215862055
0,95.16423068,90.84823268,98.55437922,81.02932842,95.87030689,87.66242513,86.52491471,1.920305712,1.01534817,0.884300626,1.06338478,2.179787649,0.011930665,2.021104734,0.914520506,0.922837169,0.895553624,1.96827182,2.041319614,1.082723458,-1.047706433,-1.043459816,0.973778159,2.036193253,0.947037935,-0.064406804,2.002453303,-1.284428975,-0.912899583,-1.097845714,1.994668589,0.958004355,-1.254115813,-1.062959236,-1.114727569,1.022605415,1.953064093,0.960383869,-0.917074804,1.988867498,0.940763026,1.051207289,-1.132003294,1.860716766,1.938159043,2.032934103,1.114572427,30.84435686,2.018475639,1.015145202,0.833535849,2.162805326,1.056864809,1.116083704,1.878362927,2.84105497,2.004457161,1.121564666,0.995434407,2.774636946,2.861597996,0.984651003,1.937476425,1.046236908,0.922583166,0.987088743,2.088357715,2.041610208,0.992339271,1.027318805,2.885259696,0.99987255,39.10216361,1.091054547,-0.055171987,0.177618235,1.035802467,0.100987735,-0.025938046,-0.105079236,0.977478197,0.066627112,-0.003549524,0.101647809,0.079102821,-0.095688501,-0.062449928,0.132317101,0.884765503,0.133736785,0.003740349,-0.055716521,1.060210025,-0.15684173,0.000162578,-0.025083824,-0.20093061,-0.048929455,-0.109068264,-0.05886102,0.093048795,0.816950993,0.021479326,0.043739893,-0.151925806,0.082630925,-0.192394696,0.044661913,-0.088712804,0.066261311,0.08014868,0.040029433,-0.064373491,-0.028474286,1.041650873,0.941859918,-0.037934137,0.135229875,0.122786443,1.118422737,0.136761187,-0.013623714,-0.130091718,-0.24988968,1.060549924,-0.215722841,-0.115927018,-0.196645405,0.93902735,0.008560384,-0.010122312,0.044444207,-0.004686692,0.066733799,0.08732003,0.037066713,0.060549766,1.048275415,-0.003807394,-0.027809256,1.00037135,1.120206756,-0.008023177,0.134665785,-0.096400227,1.068971418,-0.234151612,0.063362442,-0.030277989
1,80.45745778,78.70610976,92.95792215,44.28042989,70.71663163,79.85950177,94.07717346,-1.01874111,0.959095764,0.977697325,-1.089959063,0.795261327,0.080575894,0.881295639,0.973253137,0.014540509,1.244182474,1.001917432,-0.053993633,-1.005582708,-0.092058093,2.017294409,-0.003843302,1.952938101,-1.199785271,-1.062993849,2.016604753,0.073147634,-1.161000735,0.002733842,1.008740523,0.011583186,-1.146895353,0.89646595,0.083301417,-0.032371038,0.141696172,0.124367801,-0.21284914,0.076022441,1.001920973,1.128693577,0.061755454,-1.10465816,-0.014832095,0.955842029,-0.038536634,10.05409809,1.912944318,-0.079517896,1.920902933,1.000026635,0.064156259,0.155623927,2.04500998,3.098714369,3.07378799,1.913885868,3.226385577,1.935364969,2.015075909,1.000460892,1.016388454,1.059474717,0.125784994,2.986045733,2.125365664,2.185183347,2.966694158,2.243225903,2.017671168,1.011013755,39.91254657,-0.029491435,1.020276299,0.822116544,0.155317186,0.018721439,0.017286483,0.978634069,0.05579176,-0.007585615,-0.019468408,-0.069397225,0.062771543,0.118190522,1.257159566,0.148220778,0.011748184,-0.152989301,-0.145584768,1.09785908,-0.021964532,0.048140163,-0.193717246,0.048044597,0.080820528,0.184622414,0.944764627,-0.193850021,0.019433801,-0.034276252,0.009869347,-0.010325287,0.112954798,-0.098534055,0.072713872,-0.041168295,1.057766296,-0.106785368,0.02782727,0.189710423,0.065464141,-0.050281019,-0.142164459,-0.071841539,0.914939409,0.105845668,0.131369766,0.035802781,0.114909999,0.239674118,0.957008287,0.133112912,0.007179008,1.001657938,-0.050916437,-0.129050715,-0.054450534,-0.047980526,0.972097489,0.001796002,0.105017064,-0.069066738,0.073806614,-0.06823323,0.997248703,-0.00212569,0.165798419,0.067067124,1.068834902,0.068499777,0.804279866,-0.130715628,-0.039292373,-0.054392227,0.070436188,1.048059848,-0.128929648
1,70.3014392,63.34452808,82.31797595,72.55222166,25.06554116,79.80778829,88.00630329,0.928234195,0.903433316,-0.217316417,0.995073571,-0.017101364,-0.973102796,-0.16246802,-1.054960256,-0.197945984,-1.018096155,-0.161458108,-0.9725536,-1.045394922,-0.025415723,-2.14E-05,-1.824888391,1.089320469,0.138699994,-0.905203839,-0.917300834,-1.085683298,-0.932276946,-0.969231728,-1.077601248,-1.044617638,0.017640765,1.129014012,1.067365982,-0.964434768,-1.078343393,-1.010294612,-1.056337447,0.022898956,-0.976478039,-1.061972936,-0.079392986,-0.97900196,-0.991310304,-1.130772918,-2.002312455,-19.13536082,3.167301462,3.06166268,2.989091435,2.002359231,2.066919985,2.027976209,-0.011173964,0.102897437,1.892822983,1.054384578,1.97509076,2.8421468,3.10782962,3.02389614,2.148791067,0.742816514,0.146934727,1.012951591,0.93010268,2.04605237,2.007777061,2.033441103,0.859594653,1.043037187,42.08664086,-0.120091235,0.960040817,0.083823253,1.128531292,0.131453821,0.07942503,0.082544213,-0.018648292,-0.068233894,0.931047235,-0.081578185,-0.105749102,-0.04148407,-0.09588465,-0.128435586,1.019141367,0.098589771,-0.06522634,-0.078179507,1.051339917,-0.082833806,0.165287063,0.011417221,-0.072635995,-0.034831389,-0.056894004,-0.094596491,-0.169912013,0.957187411,0.023217771,0.074317711,-0.065949918,0.191629799,0.045830243,-0.09835908,-0.09767808,-0.055185222,-0.212924976,0.156088553,-0.139120162,0.048171434,1.102245175,1.050620806,-0.11079246,-0.075280642,0.070480969,0.005007245,0.044068781,0.020051098,-0.054286175,1.027105236,-0.055482571,-0.038850576,0.147129621,1.097306523,0.11031235,-0.014752269,0.054872559,0.216029552,1.130591173,0.017735398,-0.023066817,0.051406679,0.096146005,0.044043109,1.032631781,0.012164006,1.034581188,0.009237516,1.030293384,-0.04767012,0.031031871,0.865434777,-0.136876732,0.035080957,-0.077820707
1,74.27582572,78.81836882,48.34520375,76.81030734,24.9583582,87.50080415,91.24214961,0.137925108,-0.045434111,-0.056253609,0.065151929,-0.962014701,-2.044759781,-2.051626803,-0.159507739,-0.964970669,-2.026829632,-0.002439195,-2.015858465,0.171796294,-1.89811495,-1.955816523,-1.979168521,0.116807044,-1.007665923,-1.150958473,-1.90793416,-1.02325347,0.055477111,-0.030127651,0.066036481,0.155162842,-1.126994905,0.135306074,0.07158496,0.131099253,0.282375097,0.038670089,-0.225251141,-1.041505386,-2.082785149,-2.029215488,0.013041732,0.080891204,-0.911850936,-2.255028559,-2.076675012,-31.89156809,0.901617282,2.078068413,1.985948522,1.021941782,0.97082584,1.90066678,2.197539427,1.934585963,1.010606372,1.996598239,2.125357178,-0.013971158,0.02762817,0.04954869,1.96251471,0.061114167,0.078632803,2.085960613,2.055450125,2.026502084,2.120512356,1.797896216,1.111561012,1.922315675,33.04573626,0.035272464,0.880434416,1.026292052,0.092623111,0.108683176,-0.094102904,0.066597853,0.049247169,0.109735316,0.98827209,0.16292536,-0.047601265,-0.086081714,0.938812042,-0.026221418,-0.07635087,0.061188984,-0.129271896,1.077722163,-0.033605132,-0.00949143,0.035080376,0.07819803,0.019926004,0.07576169,0.000817853,-0.212001215,0.150150036,0.95170036,-0.002785757,0.087339443,0.04897945,-0.107476025,0.077877638,0.091916553,0.087715937,0.064225564,-0.065871134,0.085319396,0.134271915,0.020155106,0.941965673,0.138926202,-0.007706559,1.065212451,-0.102285551,0.021152042,-0.084052201,0.038424611,-0.004355317,1.08008816,-0.02806515,1.34000905,0.104796091,-0.133828053,0.252390868,0.084848605,1.005214661,-0.008171632,0.0894142,0.013893521,-0.041190645,-0.041826077,0.319911216,1.111798101,0.13827543,1.049157556,0.054248975,0.183400726,0.89730028,0.187118745,-0.115335269,-0.054499713,-0.031171618,1.070478054,0.055173267
0,92.92628258,91.68836023,92.68901265,89.18592398,75.12878787,87.68239709,93.40623244,0.927376326,-0.052679324,1.924901997,2.157900262,-0.106629209,-0.01113925,0.711148285,1.083223032,-0.021034963,1.929204344,-0.016886421,1.882373576,-0.067322,1.9412928,0.870175098,0.98778603,1.121643309,-0.082671554,0.194326055,1.098589014,0.83625253,0.120355463,0.033871631,1.028428052,1.034698399,0.009431404,-0.071767049,0.867460595,1.142288474,-0.037596184,1.940004652,1.076562869,0.159651949,1.027149751,1.107683913,0.070112357,0.042650008,1.036024368,1.00770682,-0.009582075,28.98226939,2.026551935,1.037881527,0.029668703,1.962187582,2.149677137,1.102686736,1.841502167,3.105600925,2.084336186,1.799546441,2.023167785,1.934516668,0.943832002,2.866108585,2.002071822,2.957810206,1.981157599,3.085306998,2.072261426,1.938884673,2.151903305,3.058168134,2.955075513,1.834425076,48.90652377,0.149958742,0.836559375,0.076859839,1.081480804,0.044701926,0.158231756,0.051964194,-0.012011176,-0.139855147,0.990682093,-0.078394756,0.166894399,0.965705375,-0.114100742,-0.099992456,0.070366992,1.136143191,-0.083003442,-0.002659318,0.124073918,-0.019793909,-0.009913433,-0.040653731,0.102312479,0.074969517,0.042218236,0.122936236,0.124258472,0.859276626,0.145518687,-0.07022097,0.03438361,0.060700731,-0.003273282,-0.084772522,-0.045564846,0.029410996,0.038547168,0.057374529,-0.103576417,-0.124742002,1.134567405,1.037868387,-0.144329731,-0.014291045,0.043076517,-0.067708522,-0.035403874,-0.075230662,0.128526358,1.125237331,-0.137027332,1.085508481,0.073359353,-0.178112339,0.976776804,0.167307348,0.174189561,0.048580071,0.022044599,-0.02714622,-0.153086989,0.160129264,1.055131985,-0.124494378,-0.078021631,0.009075913,1.163450801,-0.132430853,0.922110745,-0.023507751,0.026917936,0.058685809,-0.041298568,0.908238622,-0.095277689
