success,cet_oapr,english,reading,science,quantitative,abstract,shs_gpa,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,ptotal,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,stotal,bscs,bsit,female,male,abm,gas,humss,stem,he,ict,arts,sports,class_rank_5,class_rank_10,class_rank_20,class_rank_none,highest_honor,high_honor,with_honor,awards_none,class_president,class_vice_president,class_secretary,class_treasurer,class_auditor,class_project_manager,class_pio,class_peace_officer,class_none,school_president,school_vice_president,school_senator,school_board,school_secretary,school_treasurer,school_auditor,school_project_manager,school_pio,school_peace_officer,school_grade_level_rep,school_volunteer,school_none,father_college,father_highschool,father_no_school,father_na,father_fulltime,father_part_time,father_self_employed,father_not_employed,father_emp_na,mother_college,mother_highschool,mother_no_school,mother_na,mother_fulltime,mother_part_time,mother_self_employed,mother_not_employed,mother_emp_na,income_100k,income_50k,income_20k,income_10k,income_below_10k,income_na,laptop_no,laptop_yes,internet_post_paid,internet_pre_paid,s25_teacher,s25_tutor,s25_friends,s25_family,s25_research,s25_leave_it
1,96.9,94.11,96.76,93.41,95.71,91.68,94.5,0,1,2,0,1,1,2,0,0,1,2,0,-2,0,2,1,0,0,-2,0,1,2,0,1,1,1,2,-2,0,0,1,2,1,0,2,-2,2,1,2,0,24,2,0,2,2,1,2,3,2,3,2,3,1,2,1,1,2,2,2,3,2,3,2,3,3,49,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1,60.09,52.9,71.99,44.12,53.82,63.1,88.35,-1,0,1,1,0,-1,0,-1,-1,1,0,1,0,-1,1,1,0,-1,1,1,0,-1,1,1,0,-1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,9,1,2,1,0,3,1,2,3,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,39,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,72.43,70.75,77.12,66.81,70.61,43.49,90,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-2,0,0,0,0,-1,-2,0,-1,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,-15,2,2,2,1,0,1,1,1,2,2,2,0,2,2,0,0,0,1,2,1,1,1,1,2,29,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,80.63,84.91,71.99,85.06,18.16,79.78,93.25,0,1,2,-1,0,0,2,1,0,2,1,0,-1,1,2,2,2,0,1,1,2,2,1,2,2,0,2,1,2,1,2,1,1,0,1,0,2,2,2,-1,41,2,1,3,2,2,2,2,3,2,2,2,2,3,2,2,1,2,3,2,3,3,3,3,2,54,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,93.53,89.71,96.76,91.97,94.54,53.29,87.5,0,0,1,1,0,-2,1,0,-1,0,0,1,0,0,0,0,1,-2,-2,0,-1,0,0,1,1,-2,0,0,1,1,1,0,1,0,2,1,0,1,1,0,6,2,1,0,2,2,1,3,3,3,2,2,2,2,1,3,2,1,3,2,3,2,2,3,2,49,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,93.22,94.11,87.4,94.84,63.45,83.75,90.75,1,1,0,1,0,0,0,1,0,2,1,2,1,1,2,2,1,-1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,2,-1,27,2,1,1,2,1,1,2,3,3,2,3,1,2,2,2,1,1,2,2,2,2,2,2,1,43,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,71.42,76.83,77.12,36.55,34.54,79.78,86,1,0,0,0,0,0,0,1,0,1,0,1,-1,0,1,1,1,0,-1,0,0,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,1,1,1,0,9,2,2,2,2,2,2,3,2,3,2,2,2,3,2,1,2,2,2,2,3,3,3,3,3,55,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1,85.57,90.77,94.82,59.25,53.82,53.29,93,0,1,1,0,-1,0,2,1,0,1,0,0,-2,0,1,0,1,-1,-2,0,1,1,0,1,0,-1,0,0,1,1,0,0,2,2,2,0,2,1,1,0,16,2,1,1,1,1,1,3,3,2,2,2,1,3,2,3,0,0,3,3,3,3,2,2,1,45,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,78.81,86.35,66.85,85.06,14.31,72.9,90.5,0,1,1,1,1,0,0,1,0,2,1,2,2,0,1,2,2,0,0,2,0,1,2,1,2,0,2,0,2,0,2,1,0,2,0,0,0,0,2,2,38,3,1,2,3,1,2,2,3,2,3,2,2,0,2,2,2,2,2,3,2,2,3,3,3,52,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,71.42,44.05,90.94,72.66,79.96,72.9,89,1,0,1,1,0,0,0,0,0,2,0,1,0,0,1,1,1,0,-1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,-1,0,0,0,0,-1,11,2,0,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,3,39,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,83.5,78.85,77.12,94.84,44.18,79.78,81,1,0,0,-2,0,0,2,0,0,1,1,-1,-2,1,1,0,0,-2,-2,0,1,2,0,0,0,-1,0,-1,0,1,0,0,1,0,1,-2,1,1,2,-1,3,2,0,1,2,3,2,2,2,1,1,1,2,3,1,3,1,2,1,3,3,1,3,2,3,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,84.88,76.83,77.12,94.84,44.18,91.68,91.4,0,0,1,2,0,2,2,0,0,2,0,0,0,0,1,1,0,1,-1,1,0,2,1,1,1,0,1,1,1,0,1,0,-1,1,1,-1,0,0,1,1,23,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,0,0,3,2,2,2,1,3,3,45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1,62.48,84.91,48.4,36.55,14.31,33.69,77,-1,1,0,0,-2,0,1,0,-1,2,0,1,0,-2,1,1,0,-2,0,2,0,-2,1,0,1,-2,0,-1,0,0,1,0,1,1,1,1,1,1,1,0,6,1,1,1,0,3,1,2,1,1,1,1,2,3,0,2,1,0,1,1,2,2,2,2,2,33,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
0,89.17,83.47,90.94,94.84,79.96,63.1,85.785,1,1,0,1,-1,-1,1,1,0,1,1,1,-1,0,0,0,0,0,-1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,-1,1,1,1,0,14,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,71.42,76.83,71.99,44.12,24.91,83.75,87,1,0,2,2,0,0,2,2,0,2,0,2,0,-1,2,2,1,-1,-2,2,0,0,0,2,0,0,0,1,1,0,0,1,1,-1,0,-2,0,1,0,-1,19,1,2,3,0,3,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,36,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,83.5,68.5,77.12,97.72,44.18,91.68,87,1,2,2,2,1,2,2,0,1,2,2,1,0,2,2,2,2,1,0,2,2,0,1,2,2,-1,1,-1,2,2,0,2,2,2,1,1,2,2,2,1,54,2,0,0,2,2,2,3,2,3,2,3,0,0,1,2,2,2,3,3,3,2,3,2,3,47,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,85.57,78.85,90.94,80.93,63.45,91.68,92.5,-2,-1,1,-1,1,0,0,0,-1,1,0,2,-2,2,1,0,0,-1,-2,1,-2,0,-2,0,0,0,1,-2,0,0,1,0,-1,0,1,-2,-1,-2,0,-1,-11,3,0,0,2,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,2,3,3,3,2,38,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,77.9,74.8,77.12,76.79,63.45,72.9,90,0,0,1,-1,0,0,2,0,0,0,0,0,-2,-1,0,0,1,-1,-2,1,0,2,0,2,1,-1,0,-1,1,0,0,-1,1,0,1,-2,0,0,1,0,2,2,1,1,3,2,2,2,2,2,2,3,3,3,2,3,1,2,3,2,3,2,2,2,2,52,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,71.42,49.95,66.85,76.79,92.22,63.1,85.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,76.98,76.83,48.4,51.68,92.22,79.78,87.155,0,1,0,0,0,0,2,0,0,2,1,0,0,0,1,1,1,0,-1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,19,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,42,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,74.25,68.5,77.12,72.66,70.61,63.1,86.5,0,1,1,0,0,0,1,1,1,2,0,0,-1,0,2,1,2,0,-2,1,0,0,0,1,0,0,1,1,0,0,1,2,0,1,1,-2,1,1,1,1,20,1,1,3,2,3,0,2,1,1,1,3,2,3,1,2,1,1,2,2,2,3,2,2,2,43,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,77.9,74.8,82.26,36.55,89.31,72.9,89.33,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,9,2,1,2,1,3,2,2,2,3,1,1,1,2,0,1,2,2,2,2,1,1,2,2,1,39,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,68.07,55.84,35.7,94.84,63.45,63.1,91,0,0,2,1,1,2,2,1,1,2,1,1,2,0,1,2,2,0,0,2,1,0,1,2,2,0,1,2,2,1,2,2,1,2,2,1,0,1,1,1,48,3,2,2,1,2,2,2,3,2,2,3,1,3,2,3,1,1,3,1,3,3,3,2,1,51,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,73.34,68.5,54.75,72.66,70.61,83.75,84,1,1,0,-1,0,0,2,1,1,2,2,0,0,2,2,1,2,1,-1,0,2,0,1,0,1,1,0,-1,2,2,2,2,2,0,2,0,2,2,2,0,38,3,1,0,1,1,1,3,2,3,1,2,1,3,2,3,2,1,2,3,3,3,3,3,3,50,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,82.12,83.47,77.12,51.68,84.63,72.9,91.22,0,0,1,-2,0,0,2,0,0,0,0,-1,-2,2,0,0,0,-2,-2,0,1,1,0,0,0,-2,0,-2,0,0,0,0,0,0,0,2,0,0,1,-2,-5,2,1,1,3,2,0,2,3,2,2,3,0,3,2,3,2,2,2,2,1,3,2,3,2,48,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,93.85,94.11,87.7,85.06,63.45,87.72,94,0,1,0,0,1,2,2,1,0,2,2,-1,0,2,0,2,1,0,-1,0,1,2,-1,1,2,0,0,0,1,0,1,1,0,0,1,-1,-1,0,1,0,22,3,1,1,3,2,1,2,3,3,3,3,0,2,1,0,1,2,3,1,1,3,3,2,2,46,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,73.34,82.02,71.99,29.96,44.18,79.78,86.5,-1,0,1,2,0,0,-1,0,1,2,0,1,-1,0,1,1,1,-2,-2,1,-1,0,0,0,0,-2,0,0,2,0,0,0,0,-2,0,-2,-2,0,0,-2,-5,2,2,1,1,2,3,1,2,1,2,2,1,2,0,2,0,2,1,1,2,2,2,3,2,39,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,68.07,78.85,66.85,36.55,70.61,26.06,85,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,0,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-2,0,-1,-1,-2,-2,-65,2,0,0,1,1,2,2,2,2,2,2,0,1,1,1,1,1,1,2,1,1,1,1,2,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1,74.25,63.53,90.94,85.06,18.16,79.78,93.5,0,0,1,0,2,1,2,1,0,2,2,1,0,1,2,2,2,1,0,1,0,0,0,2,1,1,0,0,2,1,1,1,1,1,2,1,2,1,1,2,41,2,2,1,2,2,1,2,3,3,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,52,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,82.12,82.02,71.99,85.06,70.61,63.1,91.5,0,1,1,1,0,1,1,0,0,2,1,1,2,0,1,1,1,0,1,0,0,-1,-1,1,1,0,0,0,0,0,1,1,1,2,1,1,0,0,1,2,25,2,2,2,1,1,2,2,2,2,2,2,3,3,2,3,2,2,3,2,3,3,2,3,2,53,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,74.25,52.9,82.26,98.58,34.54,53.29,84.5,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,12,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,2,1,1,2,1,28,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,62.48,74.8,82.26,36.55,14.31,33.69,87,-1,0,2,0,0,2,2,1,0,2,0,1,-1,0,1,0,0,-1,-1,2,-1,2,1,1,1,-1,2,0,1,2,0,0,0,1,0,-1,0,0,1,1,19,2,1,2,3,2,1,3,2,1,2,1,1,0,1,2,2,2,2,2,3,1,2,2,3,43,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,68.07,78.85,54.75,66.81,24.91,53.29,84.5,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,-1,0,1,0,-1,0,0,1,0,-1,-1,-1,0,0,0,0,0,1,0,0,1,0,7,1,2,1,2,0,0,3,3,2,1,2,2,2,1,1,1,1,3,1,2,3,2,2,1,39,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,82.81,82.02,87.4,80.93,84.63,26.06,91,0,0,2,0,0,0,2,0,0,2,1,2,-2,-1,1,1,1,0,-2,2,1,2,-1,1,1,0,0,1,0,0,1,0,1,1,-1,-2,0,0,0,0,14,1,0,1,1,2,2,2,2,2,1,2,3,1,2,1,1,2,2,2,2,2,2,3,2,41,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,95.1,96.52,96.76,80.93,70.61,91.68,90.56,0,2,1,0,0,1,1,0,1,2,2,0,-2,2,2,2,0,0,-1,1,0,1,2,0,0,-1,0,-1,0,1,1,0,1,1,2,-1,0,1,2,0,23,0,1,2,2,2,1,2,3,3,2,2,3,3,1,2,0,1,3,2,2,3,2,3,2,47,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,71.42,80.58,77.12,59.25,24.91,43.49,87,0,1,1,2,0,0,1,0,0,2,1,1,0,-1,0,0,0,0,-1,0,1,0,0,1,0,-1,0,0,1,0,1,-1,0,1,1,-1,0,0,1,0,11,3,0,0,1,1,1,3,2,2,2,2,2,3,1,2,1,1,3,2,2,3,2,2,1,42,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,66.95,76.83,35.7,44.12,70.61,63.1,91.5,1,0,2,2,-1,0,1,0,0,1,0,0,-1,1,1,0,0,-1,-1,0,0,1,-1,0,0,-1,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,3,2,0,1,1,0,1,1,1,0,1,1,1,2,1,2,1,1,2,2,2,2,2,3,2,32,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,77.68210674,75.55147899,74.15196078,69.26529412,62.68291317,69.17058824,90,0,0,1,0,0,-1,2,0,-1,2,0,1,-1,1,1,2,1,-1,-1,1,0,2,0,0,0,-1,2,0,0,-1,1,0,1,1,0,0,0,1,1,1,15,1,2,2,3,1,1,2,3,2,1,1,2,2,1,2,1,2,2,1,1,3,1,2,1,40,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,77.68210674,75.55147899,74.15196078,69.26529412,62.68291317,69.17058824,91.5,1,1,1,1,1,2,2,1,0,2,1,2,2,-1,1,2,1,0,0,2,0,0,1,1,1,0,2,0,1,1,2,2,1,2,1,0,0,1,1,2,41,1,1,2,1,1,1,2,3,3,2,2,1,2,1,3,1,1,2,2,2,2,2,2,2,42,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,65.83,61.05,42.05,51.68,75.28,83.75,85.5,1,0,0,2,1,1,1,2,1,2,1,1,0,0,1,2,0,-1,-2,2,0,-1,1,0,0,0,2,0,1,1,2,1,2,1,1,-2,0,1,1,0,26,2,2,1,2,1,1,2,3,1,2,0,0,0,0,3,1,0,3,2,2,3,2,3,3,39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
1,84.19,84.91,94.82,51.68,75.28,63.1,92,0,1,1,-1,1,0,1,0,1,2,1,1,0,2,1,1,0,0,-2,1,0,-1,0,0,1,0,2,2,1,2,2,2,1,1,1,0,0,1,2,1,29,2,1,1,1,2,2,3,3,2,2,3,1,2,1,2,1,1,3,3,3,3,3,3,2,50,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
